order_id,product,price,quantity,city
ORD-00581,Charger,964.83,17,Ahmedabad
ORD-00582,Webcam,4419.55,16,Mumbai
ORD-00583,Phone,4737.11,17,Ahmedabad
ORD-00584,Monitor,1232.68,12,Mumbai
ORD-00585,Laptop,1550.5,20,Bhopal
ORD-00586,Cable,3340.44,16,Chennai
ORD-00587,Printer,239.24,4,Pune
ORD-00588,Tablet,4435.78,12,Nagpur
ORD-00589,Headphones,1956.49,13,Mumbai
ORD-00590,Speaker,2896.71,12,Jaipur
ORD-00591,Keyboard,552.94,17,Ahmedabad
ORD-00592,Charger,2839.3,20,Lucknow
ORD-00593,Speaker,770.28,4,Pune
ORD-00594,Mouse,4015.5,11,Jaipur
ORD-00595,Mouse,3823.82,7,Surat
ORD-00596,Printer,2126.65,2,Mumbai
ORD-00597,Laptop,857.76,11,Nagpur
ORD-00598,Webcam,2692.79,5,Surat
ORD-00599,Router,2674.42,11,Bhopal
ORD-00600,Speaker,1728.93,13,Surat
ORD-00601,RAM,4244.48,19,Kolkata
ORD-00602,Printer,4175.78,18,Ahmedabad
ORD-00603,RAM,2902.03,16,Indore
ORD-00604,Laptop,1968.11,4,Pune
ORD-00605,Speaker,1676.84,1,Surat
ORD-00606,Webcam,1474.54,19,Surat
ORD-00607,Monitor,3662.71,19,Ahmedabad
ORD-00608,Tablet,2716.31,20,Nagpur
ORD-00609,Cable,2024.9,8,Mumbai
ORD-00610,Speaker,4751.37,4,Hyderabad
ORD-00611,Laptop,2316.98,14,Bangalore
ORD-00612,Headphones,3514.39,14,Jaipur
ORD-00613,Charger,3135.08,16,Indore
ORD-00614,Cable,3732.01,2,Kanpur
ORD-00615,Tablet,2689.67,18,Kolkata
ORD-00616,SSD,2496.17,13,Kolkata
ORD-00617,Tablet,2406.37,18,Kolkata
ORD-00618,Printer,1900.57,9,Surat
ORD-00619,Webcam,1122.86,8,Chennai
ORD-00620,Printer,1632.79,10,Nagpur
ORD-00621,Keyboard,3583.51,16,Kolkata
ORD-00622,Webcam,1874.25,9,Chennai
ORD-00623,Phone,2952.68,18,Pune
ORD-00624,Router,4904.76,12,Nagpur
ORD-00625,Charger,903.08,2,Chennai
ORD-00626,RAM,579.33,15,Lucknow
ORD-00627,Keyboard,3787.21,7,Hyderabad
ORD-00628,Cable,2785.16,18,Kanpur
ORD-00629,Keyboard,858.9,20,Kanpur
ORD-00630,Speaker,1348.54,2,Lucknow
ORD-00631,Router,2748.99,8,Mumbai
ORD-00632,Phone,2183.84,16,Delhi
ORD-00633,SSD,3899.67,1,Jaipur
ORD-00634,Router,958.11,16,Ahmedabad
ORD-00635,SSD,1157.38,10,Kolkata
ORD-00636,Keyboard,3300.3,3,Lucknow
ORD-00637,Speaker,1314.65,2,Bhopal
ORD-00638,Router,1040.3,6,Bhopal
ORD-00639,Router,374.42,13,Nagpur
ORD-00640,Webcam,1094.29,10,Bhopal
ORD-00641,Laptop,244.47,19,Surat
ORD-00642,Phone,4656.57,11,Chennai
ORD-00643,Webcam,4947.67,18,Jaipur
ORD-00644,Webcam,4468.44,5,Indore
ORD-00645,Printer,2446.49,7,Nagpur
ORD-00646,Phone,1787.27,15,Lucknow
ORD-00647,Keyboard,3649.26,1,Kanpur
ORD-00648,Mouse,3995.67,19,Lucknow
ORD-00649,Charger,1127.16,20,Indore
ORD-00650,SSD,4505.8,14,Jaipur
ORD-00651,Mouse,616.33,4,Bangalore
ORD-00652,Tablet,2491.77,8,Mumbai
ORD-00653,Keyboard,2041.15,15,Nagpur
ORD-00654,Keyboard,4779.36,10,Surat
ORD-00655,RAM,2949.8,9,Lucknow
ORD-00656,Mouse,3525.28,2,Lucknow
ORD-00657,Phone,2433.89,6,Pune
ORD-00658,SSD,2612.09,10,Kanpur
ORD-00659,Phone,3265.8,10,Kolkata
ORD-00660,Speaker,1260.07,5,Ahmedabad
ORD-00661,Tablet,2383.89,20,Kolkata
ORD-00662,Headphones,3569.31,16,Nagpur
ORD-00663,Printer,4049.57,7,Nagpur
ORD-00664,Monitor,3465.63,20,Indore
ORD-00665,Charger,592.97,15,Jaipur
ORD-00666,RAM,1936.56,19,Delhi
ORD-00667,Laptop,4178.11,17,Hyderabad
ORD-00668,Speaker,2775.96,6,Kolkata
ORD-00669,Cable,2697.63,4,Lucknow
ORD-00670,Monitor,3641.2,16,Delhi
ORD-00671,Router,2649.79,2,Ahmedabad
ORD-00672,Tablet,2663.58,15,Surat
ORD-00673,Laptop,2882.22,10,Kanpur
ORD-00674,Laptop,2100.54,1,Kanpur
ORD-00675,Monitor,2975.88,2,Pune
ORD-00676,Mouse,3561.84,18,Mumbai
ORD-00677,Router,4492.24,16,Mumbai
ORD-00678,Keyboard,2162.55,5,Nagpur
ORD-00679,SSD,4895.99,14,Kolkata
ORD-00680,Router,2035.89,13,Pune
ORD-00681,Phone,3477.1,18,Bangalore
ORD-00682,SSD,4329.37,4,Bangalore
ORD-00683,Printer,2086.67,5,Kanpur
ORD-00684,Monitor,4207.13,1,Chennai
ORD-00685,Webcam,3432.79,18,Pune
ORD-00686,Printer,2020.52,8,Hyderabad
ORD-00687,Webcam,1861.56,9,Hyderabad
ORD-00688,Router,4400.99,4,Mumbai
ORD-00689,Charger,3368.94,20,Nagpur
ORD-00690,Router,4442.02,1,Hyderabad
ORD-00691,Monitor,522.99,20,Mumbai
ORD-00692,Webcam,3069.36,2,Hyderabad
ORD-00693,RAM,412.33,15,Hyderabad
ORD-00694,Printer,1242.88,2,Bangalore
ORD-00695,Printer,4968.71,8,Indore
ORD-00696,Router,3711.27,11,Surat
ORD-00697,Speaker,3908.17,11,Hyderabad
ORD-00698,Keyboard,4406.03,17,Hyderabad
ORD-00699,Headphones,1642.39,2,Jaipur
ORD-00700,Speaker,4422.62,6,Lucknow
ORD-00701,SSD,2250.55,16,Mumbai
ORD-00702,Mouse,4719.6,13,Nagpur
ORD-00703,Printer,1729.92,14,Pune
ORD-00704,Tablet,1639.45,6,Nagpur
ORD-00705,Printer,2472.88,8,Chennai
ORD-00706,Cable,3596.36,15,Bhopal
ORD-00707,Laptop,2899.44,14,Jaipur
ORD-00708,Printer,843.64,8,Chennai
ORD-00709,Monitor,1785.25,3,Bhopal
ORD-00710,Webcam,4266.23,3,Jaipur
ORD-00711,RAM,4181.14,2,Chennai
ORD-00712,Headphones,3433.62,20,Mumbai
ORD-00713,Cable,549.35,19,Kanpur
ORD-00714,SSD,2882.47,16,Hyderabad
ORD-00715,Cable,4553.75,10,Bhopal
ORD-00716,Laptop,1216.67,7,Kanpur
ORD-00717,Phone,3785.01,16,Bhopal
ORD-00718,Monitor,3539.0,7,Pune
ORD-00719,Router,1348.78,11,Nagpur
ORD-00720,Keyboard,2027.17,18,Lucknow
ORD-00721,Mouse,1680.42,12,Jaipur
ORD-00722,Router,2586.92,4,Nagpur
ORD-00723,RAM,2453.54,11,Bhopal
ORD-00724,Monitor,1979.37,14,Mumbai
ORD-00725,Speaker,4347.6,5,Mumbai
ORD-00726,Keyboard,2855.89,19,Surat
ORD-00727,RAM,2204.36,5,Hyderabad
ORD-00728,Mouse,1304.08,19,Indore
ORD-00729,Monitor,2596.64,11,Chennai
ORD-00730,Charger,4143.63,16,Ahmedabad
ORD-00731,Tablet,3717.3,12,Bangalore
ORD-00732,Tablet,3657.49,16,Bangalore
ORD-00733,Router,4468.94,2,Jaipur
ORD-00734,Laptop,4227.52,3,Indore
ORD-00735,SSD,432.86,1,Pune
ORD-00736,Tablet,4244.2,8,Delhi
ORD-00737,RAM,924.93,7,Jaipur
ORD-00738,Webcam,1991.35,20,Lucknow
ORD-00739,SSD,4682.73,16,Lucknow
ORD-00740,Webcam,275.5,18,Jaipur
ORD-00741,Headphones,256.87,17,Kanpur
ORD-00742,Keyboard,2771.53,10,Mumbai
ORD-00743,Printer,4103.14,14,Nagpur
ORD-00744,Router,1060.47,4,Jaipur
ORD-00745,Tablet,1356.64,20,Jaipur
ORD-00746,Keyboard,4113.02,9,Nagpur
ORD-00747,Headphones,579.28,13,Ahmedabad
ORD-00748,Speaker,1367.39,8,Chennai
ORD-00749,SSD,4174.69,3,Lucknow
ORD-00750,Cable,3319.48,2,Delhi
ORD-00751,Headphones,2020.46,18,Ahmedabad
ORD-00752,Laptop,3256.38,6,Delhi
ORD-00753,Webcam,4257.57,11,Surat
ORD-00754,Cable,4874.42,17,Bhopal
ORD-00755,Laptop,1302.87,19,Ahmedabad
ORD-00756,Keyboard,423.49,3,Lucknow
ORD-00757,Router,1545.78,18,Surat
ORD-00758,SSD,357.92,11,Mumbai
ORD-00759,Monitor,3017.76,13,Bhopal
ORD-00760,Phone,1636.52,19,Hyderabad
ORD-00761,Speaker,4206.31,13,Lucknow
ORD-00762,Router,2794.69,13,Nagpur
ORD-00763,RAM,871.75,3,Jaipur
ORD-00764,RAM,4876.74,2,Delhi
ORD-00765,Headphones,1314.28,3,Kolkata
ORD-00766,Speaker,3891.22,20,Pune
ORD-00767,Charger,1766.6,9,Nagpur
ORD-00768,Webcam,2554.89,12,Jaipur
ORD-00769,Headphones,2272.86,19,Lucknow
ORD-00770,Headphones,611.32,20,Chennai
ORD-00771,Charger,1382.95,3,Delhi
ORD-00772,Keyboard,940.25,5,Kanpur
ORD-00773,Headphones,1720.05,4,Delhi
ORD-00774,Laptop,4726.2,15,Kolkata
ORD-00775,Charger,1494.87,5,Delhi
ORD-00776,Tablet,2268.69,18,Jaipur
ORD-00777,Printer,2158.6,1,Delhi
ORD-00778,Mouse,2860.25,20,Surat
ORD-00779,Charger,1757.26,13,Mumbai
ORD-00780,Keyboard,2186.28,3,Kanpur
ORD-00781,Router,2885.77,8,Surat
ORD-00782,Printer,1013.99,13,Bangalore
ORD-00783,Tablet,1490.8,9,Ahmedabad
ORD-00784,Tablet,503.67,14,Chennai
ORD-00785,Headphones,1638.8,3,Kolkata
ORD-00786,Keyboard,4732.26,16,Surat
ORD-00787,Speaker,1138.62,4,Bangalore
ORD-00788,Keyboard,232.47,13,Kolkata
ORD-00789,Cable,3176.91,11,Ahmedabad
ORD-00790,Mouse,2266.95,20,Bangalore
ORD-00791,Keyboard,1739.18,7,Ahmedabad
ORD-00792,Mouse,1052.65,13,Kolkata
ORD-00793,Keyboard,3727.39,16,Surat
ORD-00794,Charger,1363.63,13,Chennai
ORD-00795,Cable,3972.15,12,Delhi
ORD-00796,Router,2906.47,19,Jaipur
ORD-00797,Tablet,3472.21,18,Mumbai
ORD-00798,RAM,2415.78,7,Ahmedabad
ORD-00799,Charger,1598.38,3,Indore
ORD-00800,Cable,4019.14,14,Lucknow
ORD-00801,Webcam,868.05,10,Hyderabad
ORD-00802,Keyboard,3361.57,14,Nagpur
ORD-00803,Headphones,555.02,20,Ahmedabad
ORD-00804,Speaker,2123.85,17,Bhopal
ORD-00805,Router,4374.23,14,Jaipur
ORD-00806,Laptop,3995.45,12,Kanpur
ORD-00807,Router,4099.02,20,Lucknow
ORD-00808,Router,607.9,8,Lucknow
ORD-00809,SSD,1904.03,20,Mumbai
ORD-00810,Speaker,4921.31,13,Nagpur
ORD-00811,Mouse,4835.43,14,Delhi
ORD-00812,Laptop,673.3,8,Jaipur
ORD-00813,RAM,2690.22,19,Kanpur
ORD-00814,Speaker,1260.94,12,Pune
ORD-00815,Webcam,3907.23,19,Kanpur
ORD-00816,Printer,923.57,1,Ahmedabad
ORD-00817,Phone,1618.06,3,Delhi
ORD-00818,Cable,4715.24,5,Kolkata
ORD-00819,Keyboard,1846.71,7,Jaipur
ORD-00820,Webcam,1871.83,4,Ahmedabad
ORD-00821,RAM,3544.45,11,Delhi
ORD-00822,Keyboard,414.47,4,Mumbai
ORD-00823,Cable,1846.76,4,Lucknow
ORD-00824,Charger,988.89,8,Jaipur
ORD-00825,Tablet,2849.16,11,Jaipur
ORD-00826,Headphones,4800.61,8,Nagpur
ORD-00827,Headphones,3222.84,6,Lucknow
ORD-00828,SSD,2274.24,1,Kanpur
ORD-00829,Speaker,4438.86,15,Surat
ORD-00830,Headphones,2066.4,7,Hyderabad
ORD-00831,Keyboard,3811.15,3,Surat
ORD-00832,Phone,4037.6,18,Bangalore
ORD-00833,Mouse,1764.72,15,Delhi
ORD-00834,Keyboard,3419.36,16,Jaipur
ORD-00835,SSD,1704.33,13,Surat
ORD-00836,Headphones,3017.61,12,Kolkata
ORD-00837,Cable,2397.72,6,Indore
ORD-00838,SSD,3588.73,10,Bhopal
ORD-00839,Speaker,3032.8,5,Kolkata
ORD-00840,Phone,1345.14,4,Bangalore
ORD-00841,Mouse,3528.49,17,Pune
ORD-00842,Headphones,3062.83,19,Pune
ORD-00843,Headphones,1091.61,18,Kanpur
ORD-00844,Router,3297.24,6,Jaipur
ORD-00845,Tablet,2550.27,5,Bangalore
ORD-00846,Mouse,4241.52,20,Mumbai
ORD-00847,Cable,1923.38,1,Ahmedabad
ORD-00848,Tablet,1136.61,13,Jaipur
ORD-00849,Printer,3334.72,14,Lucknow
ORD-00850,Webcam,2195.02,15,Ahmedabad
ORD-00851,Tablet,596.81,1,Nagpur
ORD-00852,Charger,1258.53,2,Chennai
ORD-00853,Monitor,2780.51,6,Nagpur
ORD-00854,Webcam,2915.11,16,Jaipur
ORD-00855,Printer,743.4,4,Chennai
ORD-00856,Charger,2806.9,12,Jaipur
ORD-00857,Cable,3832.56,15,Jaipur
ORD-00858,Monitor,4950.91,4,Kanpur
ORD-00859,Cable,3337.61,8,Chennai
ORD-00860,Cable,4996.69,15,Chennai
ORD-00861,Mouse,4338.55,3,Ahmedabad
ORD-00862,Cable,4970.99,8,Hyderabad
ORD-00863,Charger,3740.53,12,Indore
ORD-00864,RAM,3129.25,14,Bangalore
ORD-00865,Speaker,868.32,7,Indore
ORD-00866,Monitor,4066.1,19,Kolkata
ORD-00867,Printer,1549.2,18,Bangalore
ORD-00868,Mouse,4899.19,10,Chennai
ORD-00869,Speaker,1483.24,17,Bhopal
ORD-00870,SSD,4112.86,5,Nagpur
ORD-00871,Charger,2175.65,2,Chennai
ORD-00872,Cable,3348.29,5,Hyderabad
ORD-00873,Tablet,3614.69,8,Nagpur
ORD-00874,Cable,3445.92,16,Bangalore
ORD-00875,Speaker,3235.52,14,Pune
ORD-00876,Webcam,562.47,3,Pune
ORD-00877,Printer,3799.04,12,Ahmedabad
ORD-00878,Webcam,1770.98,1,Indore
ORD-00879,Charger,4266.39,3,Kanpur
ORD-00880,Webcam,3247.22,12,Indore
ORD-00881,Phone,4019.24,13,Hyderabad
ORD-00882,Headphones,4159.26,16,Chennai
ORD-00883,Mouse,4176.04,11,Jaipur
ORD-00884,Speaker,826.84,16,Nagpur
ORD-00885,Mouse,4491.93,2,Mumbai
ORD-00886,Phone,3205.65,15,Mumbai
ORD-00887,Phone,4661.27,6,Ahmedabad
ORD-00888,Webcam,203.23,14,Hyderabad
ORD-00889,RAM,4565.14,10,Bangalore
ORD-00890,Cable,4677.07,9,Delhi
ORD-00891,SSD,1930.08,3,Kolkata
ORD-00892,SSD,4538.23,6,Mumbai
ORD-00893,Headphones,3202.89,8,Pune
ORD-00894,SSD,637.75,4,Mumbai
ORD-00895,Monitor,2488.66,5,Surat
ORD-00896,Monitor,2693.32,15,Mumbai
ORD-00897,Laptop,3538.86,4,Indore
ORD-00898,Headphones,3531.34,16,Delhi
ORD-00899,Monitor,2038.73,4,Delhi
ORD-00900,Mouse,1964.29,10,Bangalore
ORD-00901,Headphones,3912.6,5,Lucknow
ORD-00902,SSD,885.68,17,Surat
ORD-00903,Laptop,3129.52,6,Ahmedabad
ORD-00904,Mouse,3667.66,5,Bhopal
ORD-00905,Headphones,3157.15,15,Indore
ORD-00906,Monitor,616.09,4,Bangalore
ORD-00907,Charger,791.14,13,Kolkata
ORD-00908,Headphones,1709.61,5,Hyderabad
ORD-00909,Keyboard,3294.17,8,Jaipur
ORD-00910,Speaker,3080.03,20,Chennai
ORD-00911,Charger,4718.13,1,Indore
ORD-00912,Cable,3360.34,10,Hyderabad
ORD-00913,Printer,3113.24,7,Kanpur
ORD-00914,Headphones,1618.59,2,Nagpur
ORD-00915,Router,4010.12,8,Ahmedabad
ORD-00916,Headphones,741.16,16,Lucknow
ORD-00917,Speaker,540.85,1,Kolkata
ORD-00918,Router,1719.06,13,Indore
ORD-00919,Cable,2928.22,12,Jaipur
ORD-00920,SSD,1029.29,16,Nagpur
ORD-00921,Phone,280.1,3,Mumbai
ORD-00922,Keyboard,1235.56,2,Nagpur
ORD-00923,Headphones,2631.72,17,Nagpur
ORD-00924,Headphones,2233.15,13,Delhi
ORD-00925,SSD,2775.5,20,Bangalore
ORD-00926,Keyboard,601.26,3,Jaipur
ORD-00927,Router,1175.34,5,Jaipur
ORD-00928,Mouse,2075.5,3,Chennai
ORD-00929,RAM,2299.92,8,Mumbai
ORD-00930,Monitor,613.81,14,Delhi
ORD-00931,Webcam,3139.01,2,Chennai
ORD-00932,SSD,3760.12,6,Delhi
ORD-00933,Laptop,3597.91,1,Bangalore
ORD-00934,Webcam,4774.47,17,Jaipur
ORD-00935,Charger,4148.02,9,Bangalore
ORD-00936,Mouse,809.26,9,Kanpur
ORD-00937,Router,766.66,1,Kolkata
ORD-00938,Charger,2260.75,17,Delhi
ORD-00939,Keyboard,3619.14,19,Lucknow
ORD-00940,Phone,2581.5,17,Kolkata
ORD-00941,Laptop,2598.12,19,Bangalore
ORD-00942,Mouse,955.08,4,Bhopal
ORD-00943,Speaker,3435.77,4,Hyderabad
ORD-00944,RAM,2642.35,2,Indore
ORD-00945,Cable,258.97,2,Ahmedabad
ORD-00946,Mouse,2038.29,5,Bangalore
ORD-00947,Router,4809.63,2,Jaipur
ORD-00948,Charger,4586.94,14,Hyderabad
ORD-00949,Mouse,1391.65,11,Chennai
ORD-00950,Cable,573.85,12,Delhi
ORD-00951,Printer,3431.95,2,Bangalore
ORD-00952,Monitor,4060.81,2,Pune
ORD-00953,Phone,4409.55,10,Nagpur
ORD-00954,Cable,1691.34,3,Jaipur
ORD-00955,Webcam,238.24,7,Chennai
ORD-00956,Speaker,3965.62,20,Hyderabad
ORD-00957,Webcam,1967.7,16,Nagpur
ORD-00958,Charger,1138.02,18,Nagpur
ORD-00959,Charger,1376.6,1,Bhopal
ORD-00960,Headphones,314.76,18,Kolkata
ORD-00961,SSD,4229.95,1,Kolkata
ORD-00962,Laptop,3842.85,13,Indore
ORD-00963,RAM,3690.62,4,Hyderabad
ORD-00964,Printer,4918.95,14,Ahmedabad
ORD-00965,Laptop,4868.27,5,Kanpur
ORD-00966,Keyboard,646.52,8,Bhopal
ORD-00967,Cable,2694.83,12,Ahmedabad
ORD-00968,RAM,607.52,4,Jaipur
ORD-00969,Tablet,3258.63,13,Delhi
ORD-00970,Speaker,2925.53,14,Lucknow
ORD-00971,Tablet,1336.49,9,Indore
ORD-00972,Mouse,4644.99,13,Kanpur
ORD-00973,Cable,3729.68,11,Ahmedabad
ORD-00974,Keyboard,1321.32,7,Bangalore
ORD-00975,Charger,3896.69,4,Bangalore
ORD-00976,Phone,988.99,15,Kolkata
ORD-00977,Headphones,779.53,12,Nagpur
ORD-00978,Monitor,2369.19,15,Chennai
ORD-00979,Cable,775.58,6,Nagpur
ORD-00980,SSD,1660.22,20,Mumbai
ORD-00981,Monitor,4212.43,11,Bangalore
ORD-00982,Phone,3613.55,12,Pune
ORD-00983,Printer,434.95,10,Chennai
ORD-00984,Cable,4955.24,1,Pune
ORD-00985,Cable,2370.56,18,Hyderabad
ORD-00986,Phone,2417.8,5,Delhi
ORD-00987,Laptop,496.0,8,Bangalore
ORD-00988,Monitor,4153.62,12,Lucknow
ORD-00989,SSD,4700.35,3,Surat
ORD-00990,Speaker,1442.33,3,Mumbai
ORD-00991,Phone,1149.19,15,Nagpur
ORD-00992,Tablet,641.49,11,Delhi
ORD-00993,Laptop,4722.94,2,Bangalore
ORD-00994,Router,2954.63,13,Ahmedabad
ORD-00995,Laptop,2037.09,14,Bangalore
ORD-00996,Mouse,1230.63,6,Chennai
ORD-00997,Keyboard,2340.84,5,Mumbai
ORD-00998,Speaker,3172.04,8,Lucknow
ORD-00999,Keyboard,2594.67,18,Ahmedabad
ORD-01000,Laptop,621.05,13,Bangalore
ORD-01001,Headphones,1157.39,17,Hyderabad
ORD-01002,SSD,4971.61,18,Nagpur
ORD-01003,Laptop,4949.13,12,Ahmedabad
ORD-01004,Printer,3950.88,12,Bhopal
ORD-01005,Speaker,2611.48,13,Chennai
ORD-01006,Tablet,325.09,20,Hyderabad
ORD-01007,Laptop,4499.66,9,Mumbai
ORD-01008,Charger,4959.34,17,Kolkata
ORD-01009,Charger,3003.14,8,Bangalore
ORD-01010,Phone,1389.7,8,Chennai
ORD-01011,Printer,4118.16,2,Nagpur
ORD-01012,Monitor,2963.31,13,Kolkata
ORD-01013,Router,4228.26,6,Bangalore
ORD-01014,Monitor,3044.08,12,Bhopal
ORD-01015,Speaker,335.38,12,Surat
ORD-01016,Speaker,882.08,7,Indore
ORD-01017,Charger,4431.8,16,Jaipur
ORD-01018,Keyboard,1042.66,2,Delhi
ORD-01019,Laptop,1316.58,8,Mumbai
ORD-01020,Printer,2494.34,11,Bhopal
ORD-01021,Speaker,1167.02,5,Kolkata
ORD-01022,RAM,1051.8,11,Mumbai
ORD-01023,Laptop,909.01,5,Nagpur
ORD-01024,Phone,4263.1,12,Delhi
ORD-01025,Mouse,3581.77,13,Surat
ORD-01026,Phone,1815.48,11,Bangalore
ORD-01027,Tablet,3715.28,14,Nagpur
ORD-01028,SSD,4811.17,11,Bangalore
ORD-01029,RAM,4849.96,20,Nagpur
ORD-01030,Mouse,1271.53,19,Indore
ORD-01031,Tablet,2016.23,10,Bangalore
ORD-01032,Tablet,3698.38,19,Pune
ORD-01033,Cable,4972.55,19,Mumbai
ORD-01034,Tablet,3091.46,20,Hyderabad
ORD-01035,SSD,2914.63,16,Bangalore
ORD-01036,Mouse,3777.64,8,Kolkata
ORD-01037,Mouse,1005.85,3,Indore
ORD-01038,RAM,3416.11,11,Ahmedabad
ORD-01039,Laptop,1473.01,8,Kanpur
ORD-01040,Phone,1882.3,4,Kanpur
ORD-01041,Laptop,431.1,15,Kanpur
ORD-01042,Headphones,4851.68,14,Ahmedabad
ORD-01043,Router,2017.81,18,Pune
ORD-01044,Phone,4178.26,19,Lucknow
ORD-01045,Charger,3498.36,6,Ahmedabad
ORD-01046,Phone,4036.12,2,Chennai
ORD-01047,Laptop,1729.83,4,Delhi
ORD-01048,Mouse,1016.49,13,Bangalore
ORD-01049,RAM,560.0,3,Kolkata
ORD-01050,Speaker,4929.32,16,Kanpur
ORD-01051,Laptop,2270.34,6,Surat
ORD-01052,Router,2284.15,2,Delhi
ORD-01053,Mouse,1186.63,7,Pune
ORD-01054,RAM,2859.73,18,Chennai
ORD-01055,SSD,1551.3,8,Delhi
ORD-01056,Laptop,2085.92,18,Indore
ORD-01057,Webcam,937.22,12,Mumbai
ORD-01058,Headphones,620.61,20,Ahmedabad
ORD-01059,Monitor,665.53,7,Bangalore
ORD-01060,SSD,1600.69,3,Ahmedabad
ORD-01061,Cable,754.43,13,Ahmedabad
ORD-01062,Webcam,4495.4,9,Delhi
ORD-01063,SSD,2811.79,6,Kolkata
ORD-01064,Router,2030.93,6,Ahmedabad
ORD-01065,Laptop,1463.81,15,Chennai
ORD-01066,Monitor,4217.97,19,Mumbai
ORD-01067,Tablet,3810.72,4,Delhi
ORD-01068,SSD,1850.19,18,Pune
ORD-01069,Charger,3030.68,18,Mumbai
ORD-01070,Cable,2058.1,17,Pune
ORD-01071,Printer,3497.92,16,Surat
ORD-01072,Router,1331.07,10,Delhi
ORD-01073,Headphones,4533.32,2,Jaipur
ORD-01074,Speaker,4522.17,19,Lucknow
ORD-01075,Speaker,907.74,15,Bangalore
ORD-01076,Tablet,4866.38,7,Bangalore
ORD-01077,Laptop,2232.19,14,Hyderabad
ORD-01078,Cable,3210.68,20,Chennai
ORD-01079,Mouse,4571.85,3,Delhi
ORD-01080,Headphones,2870.54,18,Kolkata
ORD-01081,Cable,1525.75,15,Bhopal
ORD-01082,Cable,259.34,20,Surat
ORD-01083,Printer,3952.08,4,Pune
ORD-01084,Tablet,911.35,19,Surat
ORD-01085,Charger,4831.18,4,Bhopal
ORD-01086,Phone,2900.87,4,Nagpur
ORD-01087,Keyboard,4363.87,12,Bhopal
ORD-01088,Headphones,1467.85,16,Surat
ORD-01089,Speaker,2470.61,6,Chennai
ORD-01090,Headphones,890.48,20,Lucknow
ORD-01091,RAM,2128.25,13,Bhopal
ORD-01092,Router,1791.16,8,Mumbai
ORD-01093,RAM,2481.04,9,Bhopal
ORD-01094,Mouse,297.11,10,Chennai
ORD-01095,Keyboard,4245.65,4,Indore
ORD-01096,Monitor,845.04,15,Nagpur
ORD-01097,Cable,1740.16,14,Surat
ORD-01098,SSD,628.57,15,Hyderabad
ORD-01099,Router,4155.04,16,Nagpur
ORD-01100,Printer,4362.5,2,Jaipur
ORD-01101,Charger,963.06,10,Kanpur
ORD-01102,Printer,2136.24,17,Bhopal
ORD-01103,Speaker,338.94,7,Bhopal
ORD-01104,Cable,1163.48,2,Hyderabad
ORD-01105,Laptop,2390.94,12,Kanpur
ORD-01106,Monitor,1515.08,15,Jaipur
ORD-01107,Headphones,3249.96,4,Lucknow
ORD-01108,Laptop,1361.29,16,Surat
ORD-01109,Webcam,1052.39,16,Surat
ORD-01110,Printer,1878.84,6,Indore
ORD-01111,Router,1441.56,3,Chennai
ORD-01112,Laptop,2055.51,6,Indore
ORD-01113,Speaker,3943.17,7,Indore
ORD-01114,Monitor,3307.41,7,Chennai
ORD-01115,SSD,2165.62,1,Indore
ORD-01116,Charger,4842.25,1,Ahmedabad
ORD-01117,Router,835.1,6,Surat
ORD-01118,Charger,240.62,9,Surat
ORD-01119,Charger,4726.41,9,Pune
ORD-01120,Router,2007.07,12,Ahmedabad
ORD-01121,Keyboard,1247.39,10,Lucknow
ORD-01122,Printer,4156.68,13,Surat
ORD-01123,Phone,235.26,12,Jaipur
ORD-01124,SSD,3050.1,10,Chennai
ORD-01125,SSD,718.89,3,Kolkata
ORD-01126,Keyboard,3274.84,9,Chennai
ORD-01127,SSD,3613.24,10,Hyderabad
ORD-01128,Tablet,2683.0,8,Bhopal
ORD-01129,Laptop,4066.05,20,Pune
ORD-01130,SSD,1734.0,5,Kanpur
ORD-01131,Laptop,3345.91,10,Chennai
ORD-01132,Router,2209.11,13,Kanpur
ORD-01133,Laptop,2998.5,19,Indore
ORD-01134,Monitor,1847.19,8,Lucknow
ORD-01135,Printer,3263.9,16,Bhopal
ORD-01136,SSD,1920.78,10,Indore
ORD-01137,Tablet,4235.06,18,Bangalore
ORD-01138,Keyboard,668.48,5,Kanpur
ORD-01139,Keyboard,3680.89,18,Nagpur
ORD-01140,Router,1078.72,11,Lucknow
ORD-01141,Phone,1266.81,8,Kanpur
ORD-01142,Cable,1674.0,11,Kolkata
ORD-01143,Keyboard,3010.73,15,Indore
ORD-01144,Phone,2458.57,19,Surat
ORD-01145,Speaker,541.83,7,Jaipur
ORD-01146,Phone,4363.98,13,Jaipur
ORD-01147,Keyboard,2182.9,5,Bangalore
ORD-01148,Monitor,1844.81,19,Bhopal
ORD-01149,Router,4935.91,5,Kolkata
ORD-01150,Cable,3635.2,3,Ahmedabad
ORD-01151,Mouse,3228.95,6,Kolkata
ORD-01152,SSD,478.46,15,Chennai
ORD-01153,Monitor,3853.72,6,Surat
ORD-01154,Charger,960.48,3,Bangalore
ORD-01155,Speaker,2281.8,14,Pune
ORD-01156,Headphones,4833.56,13,Mumbai
ORD-01157,Laptop,2762.15,12,Mumbai
ORD-01158,Router,1746.61,17,Hyderabad
ORD-01159,Laptop,3448.38,8,Hyderabad
ORD-01160,RAM,4409.52,10,Bangalore
